2026-09-09T06:12:50Z db_cpu=5.84% db_mem=69.46MiB / 1GiB db_net=41.4MB / 358MB db_block=25.9MB / 35.9MB

2026-09-09T06:12:57Z db_cpu=0.31% db_mem=69.46MiB / 1GiB db_net=41.5MB / 358MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:03Z db_cpu=0.27% db_mem=69.46MiB / 1GiB db_net=41.5MB / 358MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:10Z db_cpu=0.22% db_mem=69.46MiB / 1GiB db_net=41.5MB / 358MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:16Z db_cpu=0.27% db_mem=69.46MiB / 1GiB db_net=41.5MB / 358MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:23Z db_cpu=0.27% db_mem=69.46MiB / 1GiB db_net=41.5MB / 358MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:29Z db_cpu=0.19% db_mem=69.47MiB / 1GiB db_net=41.5MB / 359MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:36Z db_cpu=5.39% db_mem=69.46MiB / 1GiB db_net=41.5MB / 359MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:42Z db_cpu=0.84% db_mem=69.46MiB / 1GiB db_net=41.5MB / 359MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:49Z db_cpu=0.36% db_mem=69.46MiB / 1GiB db_net=41.5MB / 359MB db_block=25.9MB / 35.9MB

2026-09-09T06:13:55Z db_cpu=0.28% db_mem=69.46MiB / 1GiB db_net=41.5MB / 359MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:02Z db_cpu=5.29% db_mem=67.7MiB / 1GiB db_net=41.6MB / 359MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:09Z db_cpu=0.39% db_mem=67.7MiB / 1GiB db_net=41.6MB / 360MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:15Z db_cpu=0.49% db_mem=67.7MiB / 1GiB db_net=41.6MB / 360MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:22Z db_cpu=6.01% db_mem=68.98MiB / 1GiB db_net=41.6MB / 360MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:28Z db_cpu=0.45% db_mem=69.07MiB / 1GiB db_net=41.6MB / 360MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:35Z db_cpu=0.50% db_mem=69.07MiB / 1GiB db_net=41.6MB / 361MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:41Z db_cpu=0.48% db_mem=69.09MiB / 1GiB db_net=41.7MB / 361MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:48Z db_cpu=5.64% db_mem=69.48MiB / 1GiB db_net=41.7MB / 361MB db_block=25.9MB / 35.9MB

2026-09-09T06:14:54Z db_cpu=0.52% db_mem=69.48MiB / 1GiB db_net=41.7MB / 362MB db_block=25.9MB / 35.9MB

