2026-09-09T10:02:25Z db_cpu=1.54% db_mem=69.47MiB / 1GiB db_net=49.4MB / 469MB db_block=25.9MB / 36.2MB

2026-09-09T10:02:32Z db_cpu=8.50% db_mem=70.95MiB / 1GiB db_net=49.5MB / 470MB db_block=25.9MB / 36.2MB

2026-09-09T10:02:38Z db_cpu=2.18% db_mem=70.99MiB / 1GiB db_net=49.5MB / 472MB db_block=25.9MB / 36.2MB

2026-09-09T10:02:45Z db_cpu=1.61% db_mem=70.99MiB / 1GiB db_net=49.6MB / 473MB db_block=25.9MB / 36.2MB

2026-09-09T10:02:51Z db_cpu=7.42% db_mem=70.99MiB / 1GiB db_net=49.7MB / 474MB db_block=25.9MB / 36.2MB

2026-09-09T10:02:58Z db_cpu=2.26% db_mem=70.99MiB / 1GiB db_net=49.7MB / 475MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:05Z db_cpu=2.31% db_mem=70.99MiB / 1GiB db_net=49.8MB / 476MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:12Z db_cpu=2.72% db_mem=72.05MiB / 1GiB db_net=49.9MB / 478MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:18Z db_cpu=1.87% db_mem=71MiB / 1GiB db_net=49.9MB / 479MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:25Z db_cpu=2.70% db_mem=71.24MiB / 1GiB db_net=50MB / 480MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:31Z db_cpu=2.95% db_mem=70.99MiB / 1GiB db_net=50.1MB / 481MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:38Z db_cpu=7.99% db_mem=70.99MiB / 1GiB db_net=50.2MB / 483MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:44Z db_cpu=1.98% db_mem=70.99MiB / 1GiB db_net=50.3MB / 484MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:51Z db_cpu=2.57% db_mem=70.99MiB / 1GiB db_net=50.3MB / 486MB db_block=25.9MB / 36.2MB

2026-09-09T10:03:57Z db_cpu=2.11% db_mem=70.99MiB / 1GiB db_net=50.4MB / 487MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:04Z db_cpu=3.25% db_mem=70.99MiB / 1GiB db_net=50.5MB / 488MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:10Z db_cpu=2.69% db_mem=70.99MiB / 1GiB db_net=50.6MB / 490MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:17Z db_cpu=3.19% db_mem=69.26MiB / 1GiB db_net=50.7MB / 491MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:23Z db_cpu=8.63% db_mem=69.01MiB / 1GiB db_net=50.8MB / 493MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:30Z db_cpu=2.33% db_mem=70.5MiB / 1GiB db_net=50.9MB / 494MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:37Z db_cpu=2.62% db_mem=70.57MiB / 1GiB db_net=51MB / 496MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:43Z db_cpu=3.33% db_mem=70.57MiB / 1GiB db_net=51MB / 498MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:50Z db_cpu=11.50% db_mem=70.57MiB / 1GiB db_net=51.1MB / 499MB db_block=25.9MB / 36.2MB

2026-09-09T10:04:56Z db_cpu=2.27% db_mem=70.57MiB / 1GiB db_net=51.2MB / 501MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:03Z db_cpu=4.68% db_mem=70.59MiB / 1GiB db_net=51.3MB / 502MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:09Z db_cpu=5.80% db_mem=72.8MiB / 1GiB db_net=51.4MB / 504MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:16Z db_cpu=2.80% db_mem=70.59MiB / 1GiB db_net=51.5MB / 506MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:22Z db_cpu=3.13% db_mem=70.59MiB / 1GiB db_net=51.6MB / 508MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:29Z db_cpu=2.65% db_mem=70.59MiB / 1GiB db_net=51.7MB / 510MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:35Z db_cpu=8.35% db_mem=70.59MiB / 1GiB db_net=51.8MB / 512MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:42Z db_cpu=3.05% db_mem=70MiB / 1GiB db_net=52MB / 513MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:48Z db_cpu=2.38% db_mem=70.49MiB / 1GiB db_net=52.1MB / 515MB db_block=25.9MB / 36.2MB

2026-09-09T10:05:55Z db_cpu=2.57% db_mem=70.49MiB / 1GiB db_net=52.2MB / 517MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:01Z db_cpu=2.75% db_mem=70.53MiB / 1GiB db_net=52.3MB / 519MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:08Z db_cpu=2.79% db_mem=68.96MiB / 1GiB db_net=52.4MB / 521MB db_block=25.9MB / 36.2MB

2026-09-09T10:06:14Z db_cpu=3.23% db_mem=70.48MiB / 1GiB db_net=52.5MB / 523MB db_block=25.9MB / 36.2MB

